Epoch,Acc@1_train,Acc@5_train,Acc@1_valid,Acc@5_valid
74,90.526,99.756,84.56,99.37
75,90.652,99.742,83.03,99.34
76,90.646,99.766,86.15,99.4
77,90.596,99.752,83.59,99.24
78,90.778,99.778,84.09,99.29
79,90.746,99.784,87.0,99.31
80,90.858,99.758,84.43,99.36
81,90.632,99.796,82.19,99.13
82,90.586,99.782,85.88,99.43
83,90.8,99.778,84.98,99.07
84,90.818,99.806,86.16,99.28
85,90.922,99.754,85.99,99.43
86,90.772,99.772,86.89,99.51
87,90.956,99.776,86.73,99.52
88,90.792,99.796,82.95,99.24
89,90.81,99.75,83.25,99.03
90,90.73,99.762,85.13,99.24
91,90.788,99.76,84.84,99.22
92,90.73,99.768,85.01,99.38
93,90.71,99.768,87.56,99.53
94,91.106,99.768,85.18,99.25
95,90.992,99.754,84.71,99.4
96,90.9,99.762,85.26,99.25
97,90.654,99.77,85.85,99.51
98,91.046,99.756,82.44,99.41
99,90.934,99.8,85.43,99.43
100,90.896,99.76,85.32,99.4
101,90.872,99.76,84.32,99.31
102,90.922,99.746,85.15,99.14
103,90.802,99.794,84.74,98.85
104,91.016,99.756,82.81,99.09
105,90.924,99.828,87.14,99.52
106,91.088,99.788,82.22,99.33
107,90.83,99.79,85.3,99.44
108,90.784,99.774,82.68,99.49
109,90.908,99.778,85.24,99.5
110,90.964,99.788,86.65,99.49
111,90.982,99.816,83.33,99.07
112,91.014,99.798,88.01,99.42
113,90.89,99.81,81.5,99.22
114,90.934,99.77,86.82,99.48
115,91.018,99.792,83.62,99.26
116,90.86,99.788,86.33,99.24
117,91.042,99.792,85.49,99.48
118,90.964,99.808,87.69,99.59
119,90.904,99.798,83.59,99.25
120,90.94,99.758,86.76,99.52
121,91.142,99.756,83.67,98.71
122,91.078,99.762,84.71,99.25
123,90.858,99.776,84.91,99.21
124,91.148,99.758,85.57,99.51
125,90.918,99.808,84.26,99.28
126,91.012,99.786,87.04,99.43
127,90.946,99.8,85.93,99.54
128,90.91,99.808,84.51,99.16
129,91.02,99.78,86.9,99.5
130,90.884,99.794,86.45,99.32
131,91.304,99.792,84.42,99.16
132,91.044,99.762,86.62,99.48
133,91.208,99.79,86.38,99.55
134,91.156,99.758,87.39,99.36
135,91.292,99.76,85.76,99.19
136,91.022,99.75,83.2,99.42
137,91.09,99.82,85.85,99.3
138,91.21,99.774,85.82,99.36
139,91.048,99.81,83.15,98.98
140,90.944,99.752,82.78,99.12
141,91.04,99.788,86.71,99.39
142,91.18,99.802,85.48,99.51
143,90.99,99.778,84.52,99.16
144,91.174,99.788,86.58,99.46
145,91.206,99.814,86.72,99.53
146,91.248,99.792,85.44,99.35
147,91.024,99.81,85.62,99.02
148,91.1,99.79,85.55,99.41
149,91.168,99.73,86.7,99.39
150,94.642,99.91,91.69,99.76
151,95.918,99.922,92.17,99.81
152,96.294,99.944,92.27,99.81
153,96.514,99.978,92.35,99.83
154,96.856,99.966,92.03,99.8
155,96.868,99.98,92.73,99.83
156,97.216,99.974,92.63,99.81
157,97.32,99.968,92.34,99.82
158,97.44,99.978,92.38,99.85
159,97.54,99.976,92.32,99.85
160,97.66,99.974,92.59,99.81
161,97.746,99.98,92.4,99.84
162,97.764,99.98,92.43,99.83
163,97.84,99.988,92.46,99.83
164,97.842,99.98,92.58,99.78
165,98.082,99.98,92.67,99.8
166,98.07,99.984,92.59,99.83
167,98.11,99.988,92.46,99.82
168,98.202,99.996,92.31,99.82
169,98.306,99.986,92.69,99.8
170,98.34,99.99,92.61,99.83
171,98.374,99.984,92.57,99.8
172,98.33,99.988,92.51,99.81
173,98.33,99.99,92.72,99.76
174,98.484,99.99,92.43,99.76
175,98.432,99.994,92.78,99.76
176,98.486,99.998,92.57,99.72
177,98.574,99.994,92.56,99.76
178,98.44,99.994,92.45,99.75
179,98.64,99.998,92.62,99.77
180,98.592,99.996,92.44,99.78
181,98.58,99.992,92.47,99.81
182,98.546,99.996,92.29,99.82
183,98.552,100.0,92.55,99.76
184,98.556,100.0,92.11,99.83
185,98.644,100.0,92.24,99.79
186,98.688,99.996,92.51,99.82
187,98.742,99.992,92.39,99.79
188,98.582,100.0,92.24,99.75
189,98.482,100.0,92.53,99.75
190,98.668,100.0,92.37,99.8
191,98.692,100.0,92.2,99.8
192,98.73,99.998,92.3,99.71
193,98.684,100.0,92.33,99.75
194,98.598,99.998,92.24,99.72
195,98.678,100.0,92.23,99.79
196,98.842,99.996,92.45,99.78
197,98.752,100.0,92.24,99.78
198,98.686,99.996,92.2,99.81
199,98.716,100.0,92.11,99.82
200,98.656,100.0,92.17,99.76
201,98.746,99.998,92.47,99.77
202,98.802,99.998,92.11,99.74
203,98.736,99.998,91.76,99.82
204,98.632,100.0,91.24,99.64
205,98.656,99.998,92.45,99.77
206,98.522,99.996,92.38,99.78
207,98.796,100.0,91.83,99.73
208,98.592,99.996,91.77,99.75
209,98.626,99.998,92.02,99.76
210,98.576,99.998,92.05,99.81
211,98.426,99.988,91.89,99.74
212,98.602,100.0,92.06,99.76
213,98.49,99.996,91.88,99.77
214,98.682,99.996,91.66,99.77
215,98.536,100.0,91.51,99.76
216,98.526,99.996,91.76,99.79
217,98.518,99.998,91.93,99.73
218,98.612,99.996,92.09,99.8
219,98.558,100.0,91.16,99.74
220,98.49,100.0,91.64,99.72
221,98.464,99.998,91.55,99.8
222,98.452,99.998,91.23,99.67
223,98.356,99.998,91.18,99.67
224,98.42,100.0,91.31,99.68
225,98.978,100.0,92.69,99.78
226,99.424,100.0,92.84,99.81
227,99.498,100.0,92.77,99.81
228,99.556,100.0,92.86,99.81
229,99.582,100.0,92.81,99.78
230,99.568,100.0,93.07,99.76
231,99.604,100.0,93.03,99.78
232,99.65,100.0,92.89,99.8
233,99.648,100.0,92.9,99.81
234,99.706,100.0,92.95,99.82
235,99.656,100.0,92.98,99.79
236,99.694,100.0,92.99,99.82
237,99.688,100.0,92.94,99.8
238,99.718,100.0,93.01,99.8
239,99.746,100.0,93.06,99.78
240,99.786,100.0,93.07,99.79
241,99.736,100.0,93.0,99.78
242,99.726,99.998,92.88,99.77
243,99.75,100.0,93.1,99.82
244,99.742,100.0,92.96,99.79
245,99.726,99.998,92.95,99.77
246,99.762,100.0,93.05,99.85
247,99.802,100.0,93.01,99.82
248,99.782,100.0,92.95,99.84
249,99.81,100.0,92.95,99.82
250,99.816,100.0,92.84,99.82
251,99.758,100.0,92.84,99.82
252,99.772,100.0,92.97,99.78
253,99.832,100.0,92.93,99.79
254,99.84,100.0,92.88,99.8
255,99.78,100.0,92.94,99.78
256,99.814,100.0,92.95,99.81
257,99.83,100.0,92.96,99.81
258,99.838,100.0,92.92,99.79
259,99.756,100.0,93.08,99.8
260,99.788,100.0,92.8,99.86
261,99.822,100.0,92.96,99.83
262,99.85,100.0,92.67,99.84
263,99.836,100.0,92.97,99.81
264,99.842,100.0,92.98,99.81
265,99.84,100.0,92.98,99.83
266,99.834,100.0,92.9,99.82
267,99.818,100.0,93.0,99.77
268,99.848,100.0,92.93,99.81
269,99.84,100.0,92.95,99.81
270,99.858,100.0,92.82,99.83
271,99.858,100.0,93.0,99.77
272,99.84,100.0,92.97,99.81
273,99.854,100.0,93.04,99.8
274,99.86,100.0,92.91,99.82
275,99.824,100.0,92.93,99.82
276,99.826,100.0,92.98,99.83
277,99.914,100.0,92.94,99.81
278,99.852,100.0,92.84,99.82
279,99.856,99.998,93.03,99.81
280,99.89,100.0,92.84,99.81
281,99.858,100.0,92.93,99.81
282,99.86,100.0,93.01,99.79
283,99.858,100.0,92.99,99.81
284,99.872,100.0,92.9,99.81
285,99.89,100.0,93.07,99.8
286,99.878,100.0,92.96,99.83
287,99.892,100.0,92.97,99.82
288,99.88,100.0,92.88,99.81
289,99.878,100.0,92.9,99.83
290,99.856,100.0,92.96,99.82
291,99.858,100.0,92.93,99.8
292,99.852,100.0,93.07,99.8
293,99.876,100.0,93.04,99.81
294,99.848,100.0,93.02,99.8
295,99.874,100.0,93.25,99.78
296,99.89,100.0,93.08,99.79
297,99.866,100.0,93.04,99.8
298,99.886,100.0,93.05,99.8
299,99.892,100.0,93.08,99.8
