Epoch,Acc@1_train,Acc@5_train,Acc@1_valid,Acc@5_valid
226,98.962,99.998,92.2,99.85
227,99.134,99.998,92.4,99.81
228,99.186,100.0,92.4,99.8
229,99.244,100.0,92.38,99.8
230,99.336,100.0,92.43,99.79
231,99.308,99.996,92.45,99.81
232,99.338,99.998,92.46,99.79
233,99.338,99.998,92.52,99.82
234,99.44,100.0,92.45,99.83
235,99.382,99.996,92.54,99.81
236,99.432,100.0,92.83,99.81
237,99.452,100.0,92.76,99.83
238,99.538,100.0,92.62,99.83
239,99.474,100.0,92.62,99.85
240,99.546,100.0,92.61,99.81
241,99.518,99.998,92.38,99.78
242,99.534,100.0,92.62,99.79
243,99.518,99.998,92.54,99.84
244,99.512,99.998,92.68,99.84
245,99.54,99.998,92.52,99.83
246,99.488,100.0,92.45,99.83
247,99.552,100.0,92.6,99.81
248,99.582,99.998,92.61,99.8
249,99.576,99.998,92.6,99.81
250,99.57,100.0,92.54,99.79
251,99.594,99.998,92.48,99.8
252,99.67,100.0,92.57,99.84
253,99.604,100.0,92.57,99.76
254,99.632,100.0,92.5,99.79
255,99.62,100.0,92.51,99.77
256,99.64,99.996,92.55,99.82
257,99.614,99.998,92.69,99.8
258,99.63,99.998,92.55,99.81
259,99.618,100.0,92.64,99.8
260,99.608,99.998,92.7,99.8
261,99.654,100.0,92.57,99.81
262,99.664,100.0,92.67,99.79
263,99.698,99.998,92.71,99.82
264,99.648,99.998,92.56,99.81
265,99.642,100.0,92.6,99.83
266,99.686,100.0,92.5,99.8
267,99.642,100.0,92.55,99.82
268,99.672,100.0,92.65,99.84
269,99.698,100.0,92.45,99.83
270,99.664,100.0,92.58,99.84
271,99.668,99.998,92.52,99.82
272,99.678,99.998,92.55,99.84
273,99.712,100.0,92.37,99.81
274,99.686,100.0,92.58,99.83
275,99.658,100.0,92.63,99.8
276,99.664,100.0,92.56,99.76
277,99.734,100.0,92.67,99.8
278,99.724,100.0,92.39,99.8
279,99.724,99.998,92.54,99.82
280,99.706,100.0,92.52,99.84
281,99.732,99.996,92.54,99.83
282,99.726,100.0,92.66,99.84
283,99.67,99.998,92.43,99.83
284,99.708,100.0,92.56,99.84
285,99.734,99.998,92.59,99.83
286,99.71,100.0,92.58,99.82
287,99.742,100.0,92.64,99.82
288,99.698,100.0,92.43,99.81
289,99.73,100.0,92.49,99.82
290,99.732,100.0,92.63,99.84
291,99.734,100.0,92.41,99.8
292,99.708,100.0,92.52,99.82
293,99.706,99.998,92.49,99.8
294,99.71,100.0,92.55,99.77
295,99.714,100.0,92.59,99.81
296,99.73,100.0,92.48,99.83
297,99.758,100.0,92.63,99.81
298,99.728,100.0,92.56,99.84
299,99.744,100.0,92.67,99.78
