Epoch,Acc@1_train,Acc@5_train,Acc@1_valid,Acc@5_valid
155,96.45,99.96,92.62,99.82
156,96.526,99.948,92.72,99.85
157,96.644,99.96,93.03,99.79
158,96.628,99.952,92.86,99.82
159,96.914,99.958,92.98,99.81
160,96.844,99.98,92.98,99.85
161,96.984,99.976,93.0,99.83
162,97.008,99.958,93.07,99.86
163,97.018,99.972,92.78,99.84
164,97.198,99.962,92.98,99.83
165,97.186,99.978,93.06,99.86
166,97.206,99.982,92.95,99.79
167,97.18,99.97,93.06,99.88
168,97.294,99.98,93.32,99.82
169,97.248,99.966,92.75,99.8
170,97.318,99.97,92.85,99.82
171,97.398,99.972,93.1,99.77
172,97.426,99.972,93.16,99.83
173,97.434,99.982,93.03,99.75
174,97.482,99.962,93.05,99.82
175,97.432,99.986,92.88,99.77
176,97.532,99.978,92.86,99.78
177,97.494,99.974,93.02,99.79
178,97.564,99.986,92.7,99.78
179,97.592,99.974,92.84,99.81
180,97.48,99.978,93.1,99.77
181,97.658,99.98,92.7,99.83
182,97.684,99.978,92.86,99.84
183,97.74,99.986,92.94,99.82
184,97.676,99.992,92.84,99.82
185,97.69,99.986,92.68,99.81
186,97.66,99.986,92.93,99.79
187,97.626,99.984,92.63,99.8
188,97.612,99.982,92.96,99.84
189,97.728,99.986,93.01,99.8
190,97.704,99.988,92.8,99.83
191,97.69,99.984,92.94,99.81
192,97.68,99.988,92.72,99.8
193,97.74,99.984,92.76,99.82
194,97.762,99.984,92.74,99.81
195,97.704,99.98,92.81,99.83
196,97.698,99.988,92.9,99.78
197,97.838,99.98,92.61,99.8
198,97.836,99.98,92.56,99.8
199,97.714,99.986,92.88,99.81
200,97.654,99.992,92.57,99.77
201,97.716,99.988,92.54,99.79
202,97.74,99.984,92.45,99.83
203,97.848,99.986,92.53,99.84
204,97.694,99.988,92.28,99.84
205,97.794,99.99,92.64,99.85
206,97.658,99.988,92.69,99.79
207,97.848,99.99,92.76,99.83
208,97.796,99.992,92.35,99.8
209,97.894,99.99,92.62,99.79
210,97.732,99.986,92.71,99.78
211,97.79,99.986,92.55,99.77
212,97.744,99.994,92.29,99.79
213,97.748,99.986,92.86,99.82
214,97.794,99.988,92.56,99.79
215,97.762,99.982,92.2,99.8
216,97.64,99.988,92.6,99.82
217,97.772,99.984,92.2,99.85
218,97.848,99.994,92.43,99.81
219,97.682,99.988,92.5,99.84
220,97.684,99.992,92.58,99.86
221,97.766,99.988,92.67,99.81
222,97.738,99.994,92.42,99.79
223,97.666,99.988,92.49,99.76
224,97.78,99.994,92.47,99.75
225,98.186,99.996,92.96,99.84
226,98.508,99.99,93.11,99.83
227,98.408,99.994,93.03,99.81
228,98.51,99.998,92.9,99.82
229,98.532,99.996,92.95,99.81
230,98.55,99.998,93.01,99.81
231,98.644,99.986,93.01,99.81
232,98.756,99.998,92.98,99.82
233,98.754,99.994,92.99,99.79
234,98.7,99.996,92.98,99.81
235,98.748,99.996,92.87,99.8
236,98.694,99.996,92.89,99.85
237,98.744,99.996,92.99,99.84
238,98.838,99.998,93.09,99.83
239,98.802,99.996,93.0,99.85
240,98.722,99.998,92.97,99.8
241,98.786,99.998,93.02,99.81
242,98.85,99.998,92.78,99.82
243,98.822,99.992,92.9,99.84
244,98.878,99.992,92.94,99.85
245,98.834,99.998,92.92,99.82
246,98.76,99.998,93.08,99.82
247,98.794,99.994,92.94,99.85
248,98.85,99.996,92.91,99.83
249,98.908,99.998,92.96,99.83
250,98.892,99.994,92.89,99.81
251,98.926,99.998,92.99,99.83
252,98.848,99.994,93.01,99.81
253,98.858,99.994,92.88,99.85
254,98.858,99.994,93.0,99.83
255,98.83,99.992,93.04,99.82
256,98.858,99.992,92.94,99.84
257,98.95,100.0,92.94,99.85
258,98.95,99.998,92.88,99.86
259,98.93,99.998,92.95,99.84
260,98.896,99.996,92.87,99.86
261,98.914,99.998,92.97,99.81
262,98.894,99.998,92.86,99.85
263,98.902,99.996,92.95,99.85
264,98.93,99.996,92.99,99.86
265,98.968,99.994,93.0,99.83
266,98.954,99.996,92.98,99.82
267,98.874,99.996,93.03,99.84
268,98.976,99.996,92.95,99.87
269,98.986,99.996,92.99,99.85
270,99.008,100.0,93.09,99.81
271,99.004,99.998,92.9,99.86
272,98.998,99.996,92.98,99.86
273,98.942,99.998,92.97,99.83
274,99.074,99.994,93.05,99.83
275,98.964,99.998,92.95,99.84
276,99.052,100.0,92.74,99.86
277,98.946,99.996,92.88,99.83
278,99.012,99.996,92.86,99.84
279,98.978,99.996,92.94,99.82
280,99.05,99.992,92.98,99.82
281,99.098,100.0,92.91,99.81
282,99.036,100.0,92.96,99.83
283,99.036,99.992,92.92,99.83
284,99.05,99.998,92.81,99.83
285,98.982,99.994,92.91,99.81
286,99.044,100.0,92.81,99.82
287,98.996,99.998,92.92,99.83
288,99.102,99.992,92.84,99.81
289,99.058,100.0,92.85,99.86
290,99.036,100.0,92.94,99.83
291,99.048,99.996,92.82,99.81
292,99.044,99.996,92.92,99.81
293,99.092,99.998,92.9,99.83
294,99.078,99.998,93.03,99.85
295,99.028,99.994,92.93,99.84
296,99.08,100.0,92.88,99.8
297,99.074,99.996,92.95,99.82
298,99.072,99.996,92.9,99.81
299,99.078,100.0,92.78,99.82
