Epoch,Acc@1_train,Acc@5_train,Acc@1_valid,Acc@5_valid
169,97.36,99.98,92.92,99.79
170,97.39,99.974,93.03,99.8
171,97.332,99.972,92.71,99.78
172,97.402,99.978,92.81,99.79
173,97.418,99.978,92.72,99.79
174,97.458,99.984,92.64,99.8
175,97.552,99.986,92.66,99.77
176,97.432,99.982,92.94,99.76
177,97.574,99.976,92.53,99.78
178,97.576,99.984,92.79,99.82
179,97.606,99.984,92.83,99.74
180,97.566,99.974,92.72,99.81
181,97.532,99.99,92.64,99.79
182,97.638,99.984,92.61,99.78
183,97.55,99.988,92.74,99.79
184,97.574,99.978,92.95,99.82
185,97.776,99.984,92.9,99.81
186,97.638,99.99,92.78,99.83
187,97.754,99.988,92.97,99.83
188,97.62,99.988,92.79,99.81
189,97.642,99.988,92.8,99.77
190,97.67,99.986,92.73,99.86
191,97.742,99.988,92.5,99.8
192,97.676,99.982,92.64,99.8
193,97.738,99.992,92.56,99.82
194,97.798,99.99,92.75,99.8
195,97.654,99.982,92.92,99.84
196,97.724,99.988,92.37,99.76
197,97.694,99.992,92.52,99.82
198,97.682,99.984,92.72,99.79
199,97.826,99.99,92.24,99.77
200,97.676,99.982,92.42,99.8
201,97.696,99.99,92.73,99.8
202,97.746,99.986,92.83,99.75
203,97.64,99.986,92.7,99.81
204,97.704,99.988,92.76,99.87
205,97.662,99.982,92.49,99.8
206,97.682,99.99,92.75,99.78
207,97.756,99.99,92.71,99.78
208,97.726,99.99,92.74,99.81
209,97.692,99.984,92.78,99.8
210,97.738,99.992,92.75,99.76
211,97.622,99.98,92.33,99.83
212,97.72,99.988,92.49,99.77
213,97.66,99.998,92.65,99.79
214,97.63,99.994,92.17,99.71
215,97.68,99.996,92.53,99.83
216,97.656,99.992,92.44,99.78
217,97.556,99.996,92.29,99.71
218,97.664,99.984,92.86,99.81
219,97.666,99.988,92.4,99.77
220,97.74,99.994,92.29,99.82
221,97.632,99.988,92.17,99.79
222,97.542,99.982,92.65,99.78
223,97.632,99.986,92.19,99.73
224,97.592,99.982,92.66,99.76
225,98.178,99.986,92.94,99.78
226,98.348,99.998,93.01,99.82
227,98.57,99.994,92.99,99.83
228,98.504,99.994,93.08,99.8
229,98.63,99.996,92.88,99.82
230,98.566,99.998,93.01,99.81
231,98.67,99.996,93.01,99.79
232,98.672,99.992,93.04,99.81
233,98.69,99.996,92.89,99.84
234,98.672,100.0,93.06,99.79
235,98.698,99.994,92.92,99.83
236,98.686,99.992,93.15,99.84
237,98.676,99.996,93.16,99.82
238,98.648,99.996,93.2,99.84
239,98.732,99.994,93.03,99.84
240,98.802,99.992,93.02,99.83
241,98.792,99.994,93.11,99.8
242,98.746,99.996,93.11,99.79
243,98.802,99.998,93.06,99.81
244,98.792,99.996,92.97,99.8
245,98.836,99.998,93.04,99.79
246,98.83,99.998,92.86,99.85
247,98.84,99.996,93.09,99.82
248,98.79,99.994,92.99,99.83
249,98.858,99.994,93.13,99.83
250,98.804,99.994,93.1,99.81
251,98.902,99.996,93.08,99.79
252,98.892,99.996,92.99,99.82
253,98.846,99.998,93.0,99.83
254,98.872,99.998,93.03,99.82
255,98.912,100.0,93.02,99.79
256,98.862,99.998,93.08,99.8
257,98.864,99.992,93.02,99.81
258,98.868,99.998,93.09,99.81
259,98.862,99.998,93.01,99.78
260,98.948,99.994,93.11,99.85
261,98.96,100.0,93.01,99.8
262,98.908,99.998,92.83,99.78
263,98.864,99.998,93.01,99.79
264,98.87,99.998,92.95,99.79
265,98.922,99.998,93.01,99.76
266,98.91,99.996,93.0,99.8
267,99.0,99.998,92.84,99.78
268,98.876,100.0,92.99,99.79
269,98.984,100.0,93.02,99.83
270,98.858,99.994,93.07,99.82
271,99.018,99.994,93.03,99.82
272,99.006,100.0,93.06,99.82
273,98.944,99.992,92.97,99.79
274,98.98,99.994,93.01,99.82
275,99.056,99.998,92.95,99.82
276,99.046,99.998,93.1,99.8
277,98.902,100.0,93.07,99.78
278,98.958,99.998,93.08,99.78
279,99.042,100.0,92.92,99.82
280,99.054,99.998,93.06,99.81
281,98.996,99.998,92.8,99.82
282,99.022,99.998,92.95,99.78
283,99.03,100.0,93.07,99.8
284,98.976,100.0,93.12,99.82
285,98.998,99.998,92.96,99.8
286,99.014,99.996,93.08,99.81
287,99.014,100.0,93.11,99.79
288,99.058,99.996,93.16,99.82
289,99.068,99.99,93.0,99.84
290,99.026,99.996,93.05,99.79
291,98.998,99.994,93.0,99.83
292,99.002,99.998,93.08,99.81
293,99.04,100.0,92.96,99.79
294,99.066,99.996,93.04,99.8
295,99.054,99.994,93.03,99.8
296,99.034,99.998,92.96,99.78
297,99.074,99.998,93.1,99.79
298,99.076,100.0,92.93,99.81
299,99.016,99.996,92.97,99.8
