Epoch,Acc@1_train,Acc@5_train,Acc@1_valid,Acc@5_valid
100,92.352,99.846,87.8,99.54
101,92.342,99.868,87.8,99.57
102,92.26,99.846,87.56,99.53
103,92.394,99.82,88.64,99.62
104,92.27,99.818,88.45,99.58
105,92.226,99.862,87.58,99.61
106,92.41,99.84,87.74,99.68
107,92.124,99.856,87.43,99.51
108,92.348,99.866,86.92,99.44
109,92.312,99.822,85.2,99.38
110,92.336,99.828,86.66,99.53
111,92.064,99.818,88.71,99.51
112,92.208,99.836,86.36,99.43
113,92.11,99.84,88.39,99.56
114,92.066,99.822,87.03,99.38
115,92.15,99.842,88.55,99.56
116,92.27,99.836,85.36,99.19
117,92.172,99.844,88.59,99.56
118,92.144,99.82,87.83,99.65
119,92.134,99.844,87.37,99.6
120,91.998,99.832,88.94,99.65
121,92.152,99.824,85.8,99.53
122,91.99,99.84,88.99,99.68
123,91.972,99.83,88.99,99.7
124,92.042,99.844,89.03,99.68
125,92.034,99.818,87.44,99.44
126,91.952,99.804,85.87,99.59
127,91.922,99.804,88.82,99.55
128,91.934,99.836,88.57,99.58
129,91.98,99.862,88.74,99.53
130,91.962,99.826,86.77,99.4
131,92.036,99.832,87.52,99.53
132,91.848,99.822,87.8,99.54
133,91.826,99.82,87.67,99.52
134,92.066,99.81,82.87,98.97
135,91.772,99.802,87.46,99.59
136,91.696,99.776,88.61,99.6
137,91.904,99.796,88.48,99.72
138,91.928,99.806,86.92,99.42
139,91.798,99.788,89.34,99.69
140,91.832,99.824,86.32,99.52
141,91.778,99.816,85.73,99.27
142,91.764,99.794,88.05,99.62
143,91.648,99.83,87.58,99.31
144,91.812,99.816,88.46,99.62
145,91.576,99.816,88.24,99.62
146,91.504,99.806,87.77,99.59
147,91.574,99.802,87.93,99.67
148,91.524,99.794,88.23,99.59
149,91.478,99.82,89.4,99.71
150,94.038,99.866,91.58,99.78
151,94.722,99.906,91.92,99.81
152,95.118,99.912,91.82,99.8
153,95.292,99.934,91.88,99.82
154,95.478,99.932,91.98,99.83
155,95.576,99.94,91.86,99.82
156,95.618,99.926,91.98,99.83
157,95.742,99.942,91.9,99.85
158,95.834,99.94,91.94,99.85
159,95.77,99.954,91.88,99.84
160,95.856,99.956,92.08,99.83
161,95.856,99.942,91.68,99.83
162,95.956,99.946,92.09,99.86
163,96.018,99.954,91.91,99.82
164,95.992,99.936,91.91,99.83
165,96.046,99.928,91.98,99.87
166,96.042,99.95,91.59,99.86
167,96.052,99.946,91.83,99.87
168,96.054,99.922,91.98,99.85
169,96.068,99.952,91.62,99.81
170,96.03,99.952,91.64,99.84
171,96.12,99.956,91.81,99.82
172,96.014,99.936,91.84,99.79
173,96.028,99.932,91.82,99.84
174,96.104,99.942,91.94,99.86
175,96.14,99.956,92.03,99.81
176,96.058,99.952,91.87,99.76
177,96.068,99.952,91.79,99.83
178,96.026,99.942,91.74,99.78
179,96.066,99.944,91.63,99.81
180,96.108,99.95,91.78,99.83
181,96.088,99.952,91.7,99.84
182,95.986,99.946,91.81,99.85
183,96.032,99.948,91.21,99.81
184,95.97,99.94,91.82,99.85
185,95.944,99.946,91.55,99.83
186,95.972,99.934,91.73,99.87
187,96.096,99.954,91.77,99.86
188,95.96,99.932,91.85,99.77
189,96.03,99.954,91.14,99.79
190,95.896,99.942,91.69,99.84
191,95.876,99.95,91.4,99.8
192,96.006,99.942,91.52,99.85
193,95.968,99.956,91.94,99.79
194,95.92,99.944,91.63,99.82
195,95.826,99.942,91.63,99.78
196,95.828,99.954,91.52,99.84
197,95.94,99.94,91.51,99.75
198,95.782,99.942,91.31,99.76
199,95.79,99.958,91.85,99.8
200,95.952,99.946,91.6,99.78
201,95.818,99.946,91.55,99.82
202,95.806,99.952,91.11,99.83
203,95.908,99.942,91.42,99.8
204,95.778,99.944,91.12,99.83
205,95.742,99.942,91.47,99.81
206,95.778,99.94,91.83,99.78
207,95.682,99.952,91.42,99.79
208,95.86,99.944,91.69,99.78
209,95.744,99.954,91.22,99.81
210,95.826,99.958,91.38,99.82
211,95.862,99.948,91.45,99.73
212,95.888,99.936,91.46,99.8
213,95.748,99.942,91.43,99.73
214,95.79,99.964,91.28,99.83
215,95.774,99.958,91.32,99.77
216,95.718,99.946,91.2,99.79
217,95.782,99.944,91.46,99.81
218,95.59,99.938,90.81,99.78
219,95.608,99.958,91.34,99.76
220,95.552,99.928,91.03,99.78
221,95.562,99.946,91.03,99.85
222,95.716,99.944,91.16,99.79
223,95.708,99.932,91.44,99.81
224,95.728,99.936,91.43,99.85
225,96.232,99.952,91.9,99.83
226,96.498,99.958,92.04,99.8
227,96.466,99.96,92.15,99.83
228,96.614,99.946,91.89,99.84
229,96.666,99.964,91.84,99.82
230,96.692,99.962,92.06,99.82
231,96.738,99.968,92.17,99.84
232,96.734,99.954,91.8,99.81
233,96.71,99.972,92.03,99.82
234,96.786,99.974,92.05,99.79
235,96.74,99.962,91.88,99.84
236,96.846,99.96,91.95,99.83
237,96.716,99.962,92.11,99.81
238,96.822,99.972,91.96,99.83
239,96.8,99.96,92.04,99.81
240,96.788,99.962,91.94,99.79
241,96.81,99.962,91.95,99.79
242,96.826,99.954,91.93,99.82
243,96.906,99.964,91.9,99.8
244,96.83,99.97,92.2,99.82
245,96.994,99.974,91.98,99.8
246,96.712,99.966,92.0,99.8
247,96.75,99.962,92.07,99.8
248,96.9,99.966,91.92,99.78
249,97.024,99.96,91.86,99.81
250,96.852,99.964,91.98,99.78
251,96.962,99.952,91.89,99.8
252,96.928,99.958,92.05,99.79
253,96.906,99.962,91.83,99.77
254,96.928,99.962,91.9,99.76
255,96.914,99.976,92.01,99.81
256,96.98,99.968,91.9,99.81
257,96.924,99.966,92.12,99.81
258,97.026,99.956,92.01,99.79
259,97.068,99.968,91.98,99.78
260,96.894,99.956,92.1,99.77
261,96.99,99.97,92.08,99.78
262,96.912,99.974,92.05,99.79
263,96.894,99.974,91.88,99.8
264,96.866,99.972,91.96,99.8
265,96.994,99.966,91.87,99.83
266,96.904,99.968,91.96,99.8
267,97.068,99.964,91.91,99.8
268,96.96,99.96,91.93,99.81
269,96.914,99.966,92.0,99.79
270,96.916,99.97,91.97,99.8
271,97.044,99.972,91.97,99.78
272,97.036,99.97,91.98,99.8
273,96.946,99.96,91.97,99.78
274,96.996,99.966,92.13,99.79
275,96.974,99.964,91.97,99.81
276,97.016,99.954,92.01,99.77
277,96.924,99.966,92.05,99.81
278,97.102,99.964,92.03,99.8
279,96.926,99.968,92.03,99.8
280,96.968,99.974,92.07,99.78
281,97.008,99.968,91.99,99.83
282,96.932,99.968,91.85,99.78
283,96.976,99.97,92.03,99.81
284,97.076,99.956,91.88,99.82
285,97.052,99.976,91.95,99.81
286,97.032,99.974,91.81,99.77
287,97.1,99.97,92.1,99.8
288,97.08,99.972,91.93,99.79
289,97.018,99.968,91.89,99.76
290,97.056,99.962,92.07,99.81
291,97.078,99.96,91.77,99.8
292,97.076,99.96,91.95,99.78
293,97.09,99.964,91.82,99.82
294,97.044,99.974,91.97,99.8
295,97.02,99.98,91.83,99.81
296,97.102,99.972,92.05,99.79
297,97.158,99.962,91.73,99.78
298,97.026,99.956,92.02,99.8
299,97.008,99.98,91.87,99.84
